vlookup,SO2,PM10,PM2.5,8h_Avg_WHO,8h_Avg_NS,C0_8h_Avg,NO2,AQI
Ajman24032023,1.9416666666666669,7.322500000000001,3.5191666666666666,69.25187999999999,69.25187999999999,0.3825,3.61,69.25187999999999
Ajman24042023,4.172083333333333,4.0512500000000005,0.515,22.88374999999999,22.88374999999999,0.58125,54.52,54.52
Ajman24052023,1.842608695652174,,,19.15125,19.15125,0.8300000000000001,39.06,39.06
Ajman24062023,2.0554166666666664,,,58.44249999999999,58.44249999999999,0.68125,27.92,58.44249999999999
Ajman24072023,2.2713043478260877,,,20.088749999999997,20.088749999999997,0.32375,10.0,20.088749999999997
Ajman24082023,2.7695833333333333,,,34.93124999999999,34.93124999999999,2.3287500000000003,7.15,34.93124999999999
Ajman24092023,5.73875,,,23.653749999999995,23.653749999999995,,41.7,41.7
Ajman24102023,1.6431578947368422,,,23.573749999999997,23.573749999999997,1.93875,22.94,23.573749999999997
Ajman24112023,2.460833333333333,103.6375,11.372083333333334,18.829999999999995,18.829999999999995,2.66875,43.07,103.6375
Ajman24122023,2.8295833333333333,66.58958333333334,11.84375,13.019999999999992,13.019999999999992,3.1175,44.6,66.58958333333334
Ajman25012023,1.2395833333333333,14.685833333333331,5.680416666666667,27.468750000000004,27.468750000000004,1.08125,21.01,27.468750000000004
Ajman25022023,1.7866666666666668,51.05291666666667,20.41875,16.417499999999997,16.417499999999997,0.35,46.16,51.05291666666667
Ajman25032023,1.9783333333333333,15.143333333333333,4.536666666666666,28.4664,28.4664,0.59375,34.91,34.91
Ajman25042023,2.29375,16.78708333333333,9.232916666666666,25.83499999999999,25.83499999999999,0.4525,66.35,66.35
Ajman25052023,1.9275,,,26.18875,26.18875,1.3075,51.33,51.33
Ajman25062023,2.0541666666666667,,,58.395,58.395,0.3224999999999999,26.74,58.395
Ajman25072023,2.239583333333333,,,22.64624999999999,22.64624999999999,0.2175,15.41,22.64624999999999
Ajman25082023,2.9683333333333333,,,6.123749999999992,6.123749999999992,0.9375,8.2,8.2
Ajman25092023,5.829999999999999,,,11.498749999999992,11.498749999999992,,40.2,40.2
Ajman25102023,1.73625,,,16.63499999999999,16.63499999999999,1.80375,32.83,32.83
Ajman25112023,2.484166666666667,162.72916666666666,13.772083333333333,17.422499999999992,17.422499999999992,2.955,26.76,162.72916666666666
Ajman25122023,2.87,64.69833333333334,17.416666666666668,15.20249999999999,15.20249999999999,3.25375,37.56,64.69833333333334
Ajman26012023,1.25625,6.6625000000000005,3.7116666666666656,20.941250000000004,20.941250000000004,1.135,30.36,30.36
Ajman26022023,1.7300000000000002,39.29375,15.616666666666667,16.779999999999998,16.779999999999998,0.3299999999999999,48.23,48.23
Ajman26032023,1.9791666666666667,12.154736842105264,4.2105263157894735,41.81616,41.81616,0.7525,32.68,41.81616
Ajman26042023,2.1754166666666666,21.855416666666667,16.559166666666666,22.89249999999999,22.89249999999999,0.30125,21.12,22.89249999999999
Ajman26052023,1.887916666666667,,,35.69125,35.69125,1.0325,32.05,35.69125
Ajman26062023,2.049583333333333,,,42.24374999999999,42.24374999999999,0.69625,12.27,42.24374999999999
Ajman26072023,2.2279166666666668,,,29.436249999999998,29.436249999999998,0.1725,6.41,29.436249999999998
Ajman26082023,3.0345833333333334,,,25.068749999999994,25.068749999999994,0.7425,38.25,38.25
Ajman26092023,5.77875,,,18.983749999999997,18.983749999999997,0.31875,36.68,36.68
Ajman26102023,1.725,,,14.488749999999992,14.488749999999992,1.5575,22.57,22.57
Ajman26112023,2.4658333333333333,219.4283333333333,19.637083333333333,23.838749999999997,23.838749999999997,2.50625,35.31,219.4283333333333
Ajman26122023,27.9525,46.942083333333336,12.974166666666669,11.32749999999999,11.32749999999999,3.55,41.02,46.942083333333336
Ajman27012023,,,,,,,,
Ajman27022023,2.106666666666667,40.46458333333333,15.09875,8.862499999999999,8.862499999999999,0.685,44.57,44.57
Ajman27032023,1.9725,,,34.57686,34.57686,0.6950000000000001,24.53,34.57686
Ajman27042023,2.17625,23.951666666666668,16.51625,24.452499999999997,24.452499999999997,0.555,22.53,24.452499999999997
Ajman27052023,1.8804166666666668,,,44.82124999999999,44.82124999999999,0.83125,42.47,44.82124999999999
Ajman27062023,2.04,,,36.71625,36.71625,0.7037499999999999,6.26,36.71625
Ajman27072023,2.23625,,,20.226249999999997,20.226249999999997,,10.24,20.226249999999997
Ajman27082023,3.005416666666666,,,23.569999999999997,23.569999999999997,0.53625,49.99,49.99
Ajman27092023,5.770833333333333,,,17.852499999999992,17.852499999999992,,44.71,44.71
Ajman27102023,1.6987499999999998,,,23.74499999999999,23.74499999999999,1.54125,19.72,23.74499999999999
Ajman27112023,2.5278260869565217,129.52875,10.335833333333332,21.537499999999994,21.537499999999994,2.64875,37.67,129.52875
Ajman27122023,18.6175,65.38875,16.442083333333333,13.25249999999999,13.25249999999999,3.3862500000000004,30.51,65.38875
Ajman28012023,1.2766666666666666,10.007083333333332,4.09375,23.840000000000003,23.840000000000003,1.23,15.62,23.840000000000003
Ajman28022023,2.1575,33.51833333333334,13.167083333333332,7.539999999999998,7.539999999999998,0.5775,53.5,53.5
Ajman28032023,1.92875,,,37.39895999999999,37.39895999999999,0.6900000000000001,9.39,37.39895999999999
Ajman28042023,4.2316666666666665,25.214166666666667,16.6125,35.28249999999999,35.28249999999999,0.37125,39.35,39.35
Ajman28052023,1.9029166666666668,,,39.29749999999999,39.29749999999999,0.7000000000000001,40.13,40.13
Ajman28062023,2.022083333333333,,,33.311249999999994,33.311249999999994,0.51625,9.48,33.311249999999994
Ajman28072023,2.27,,,25.577499999999997,25.577499999999997,,5.28,25.577499999999997
Ajman28082023,2.8041666666666667,,,26.297499999999992,26.297499999999992,0.18125,19.29,26.297499999999992
Ajman28092023,5.793333333333333,,,15.384999999999993,15.384999999999993,0.5925,37.73,37.73
Ajman28102023,1.73375,,,21.714999999999996,21.714999999999996,1.595,37.43,37.43
Ajman28112023,2.67375,111.25791666666667,10.34125,20.287499999999994,20.287499999999994,2.50875,34.79,111.25791666666667
Ajman28122023,2.7845833333333334,63.24416666666667,11.705,13.47124999999999,13.47124999999999,2.9312500000000004,44.19,63.24416666666667
Ajman29012023,1.6991666666666667,27.382500000000004,8.164583333333333,14.6625,14.6625,1.465,38.31,38.31
Ajman29032023,1.9666666666666663,15.96263157894737,7.891578947368421,99.58332,99.58332,0.49625,2.46,99.58332
Ajman29042023,2.325,27.75208333333333,18.140833333333333,28.696249999999992,28.696249999999992,0.5349999999999999,45.48,45.48
Ajman29052023,1.9691666666666665,,,44.4125,44.4125,0.98125,27.15,44.4125
Ajman29062023,2.02375,,,42.735,42.735,0.755,8.22,42.735
Ajman29072023,2.274583333333333,,,18.953749999999992,18.953749999999992,0.22125,19.68,19.68
Ajman29082023,2.8554166666666667,,,39.37375,39.37375,0.555,6.35,39.37375
Ajman29092023,5.842083333333334,,,41.68124999999999,41.68124999999999,1.55875,25.38,41.68124999999999
Ajman29102023,1.7279166666666663,,,29.40374999999999,29.40374999999999,1.7725,42.11,42.11
Ajman29112023,2.5091666666666668,100.70958333333334,9.784166666666666,17.189999999999994,17.189999999999994,2.655,33.16,100.70958333333334
Ajman29122023,2.75375,56.64458333333334,10.442916666666669,20.23874999999999,20.23874999999999,2.865,49.52,56.64458333333334
Ajman30012023,1.4525,27.070833333333336,9.934166666666666,14.16375,14.16375,1.6900000000000002,43.65,43.65
Ajman30032023,2.0091666666666668,17.300833333333333,7.120833333333334,,,0.71125,44.71,44.71
Ajman30042023,2.8175000000000003,27.867500000000003,18.1325,38.68124999999999,38.68124999999999,0.32625,37.04,38.68124999999999
Ajman30052023,1.977083333333333,,,28.024999999999995,28.024999999999995,1.0075,69.78,69.78
Ajman30062023,2.0729166666666665,,,33.724999999999994,33.724999999999994,0.94125,17.64,33.724999999999994
Ajman30072023,2.348333333333333,,,25.27249999999999,25.27249999999999,0.4125,15.09,25.27249999999999
Ajman30082023,2.7670833333333333,,,34.48125,34.48125,0.16625,18.21,34.48125
Ajman30092023,5.78125,,,30.804999999999996,30.804999999999996,2.03,14.96,30.804999999999996
Ajman30102023,1.7545833333333334,,,21.261249999999997,21.261249999999997,1.94375,35.01,35.01
Ajman30112023,2.6,106.30583333333334,8.882083333333334,19.664999999999992,19.664999999999992,2.4275,38.32,106.30583333333334
Ajman30122023,2.8425,73.90208333333334,17.486666666666668,20.13999999999999,20.13999999999999,2.67125,50.49,73.90208333333334
Ajman31012023,1.3727272727272728,30.27217391304348,10.47217391304348,14.01875,14.01875,1.765,51.52,51.52
Ajman31032023,2.0258333333333334,13.86625,6.085,54.50334,54.50334,0.71,22.22,54.50334
Ajman31052023,1.97,,,24.5175,24.5175,0.85625,56.69,56.69
Ajman31072023,2.4720833333333334,,,41.21499999999999,41.21499999999999,0.5425,13.0,41.21499999999999
Ajman31082023,2.737083333333333,,,24.082499999999992,24.082499999999992,0.2175,7.62,24.082499999999992
Ajman31102023,1.8716666666666668,,,10.471249999999994,10.471249999999994,1.93875,38.76,38.76
Ajman31122023,2.7608333333333337,66.72041666666667,16.267500000000002,23.623749999999987,23.623749999999987,2.66625,48.41,66.72041666666667
Envi01012023,2.5872500000000005,64.7825,29.72583333333333,1.9632,1.9632,2.6182135,67.30399999999999,67.30399999999999
Envi01022023,2.598166666666667,48.837916666666665,24.696250000000003,,,0.37219,43.24,48.837916666666665
Envi01032023,3.8645,64.5925,29.531666666666663,16.4418,16.4418,1.1580835,1.88,64.5925
Envi01042023,4.268416666666667,53.224583333333335,26.074166666666667,14.478599999999998,14.478599999999998,0.3979569999999999,30.268,53.224583333333335
Envi01052023,7.739916666666667,94.46583333333332,39.064166666666665,2.6994,2.6994,0.7171814999999999,146.26399999999998,146.26399999999998
Envi01062023,11.702666666666666,95.39875,39.114583333333336,155.09279999999998,155.09279999999998,0.2475,47.94,155.09279999999998
Envi01072023,14.027966666666666,40.16291666666667,21.77416666666667,186.8775,186.8775,0.31875,25.0996,186.8775
Envi01082023,7.866408333333333,58.23875,27.58375,41.47012499999999,41.47012499999999,0.7212500000000001,24.4759,58.23875
Envi01092023,22.070841666666663,57.60541666666666,27.398333333333337,20.71912499999999,20.71912499999999,0.49,11.5833,57.60541666666666
Envi01102023,24.78547391304348,36.17458333333334,20.655416666666667,20.079124999999998,20.079124999999998,1.05375,9.5466,36.17458333333334
Envi01112023,12.363916666666666,37.84041666666666,21.225416666666668,2.8468749999999927,2.8468749999999927,0.3612499999999999,0.1383,37.84041666666666
Envi01122023,6.66345,54.68708333333333,26.515833333333333,,,0.52375,24.3913,54.68708333333333
Envi02012023,3.591583333333334,50.87875,25.3325,2.9448,2.9448,0.752969,54.52,54.52
Envi02022023,2.772833333333334,52.14875,25.72375,,,0.355012,42.676,52.14875
Envi02032023,4.15925,45.25,23.55208333333333,26.7486,26.7486,0.9834405,2.82,45.25
Envi02042023,3.187666666666667,61.67541666666667,28.677916666666665,73.62,73.62,0.177506,23.312,73.62
Envi02052023,6.659166666666667,74.81375,32.83583333333333,2.9448,2.9448,0.626997,127.464,127.464
Envi02062023,11.5935,65.54958333333333,29.763333333333332,50.0616,50.0616,0.18875,49.256,65.54958333333333
Envi02072023,12.397875,38.12083333333333,21.255416666666665,154.39625,154.39625,0.44875,32.5955,154.39625
Envi02082023,7.476191666666666,65.92291666666667,30.03125,,,0.67625,25.6543,65.92291666666667
Envi02092023,22.24692083333333,76.88625,33.29666666666667,22.890249999999995,22.890249999999995,0.235,9.1284,76.88625
Envi02102023,22.3110375,41.24375,22.26083333333333,34.174499999999995,34.174499999999995,0.385,8.7189,41.24375
Envi02112023,11.1713,47.18708333333333,24.157083333333333,1.678624999999993,1.678624999999993,0.37125,2.3437,47.18708333333333
Envi02122023,9.045208333333331,60.95583333333334,28.47,0.3247499999999946,0.3247499999999946,1.08125,11.6058,60.95583333333334
Envi03012023,2.5872500000000005,43.90916666666666,23.145416666666662,,,0.8317014999999999,56.964,56.964
Envi03022023,3.1985833333333336,65.09,29.796666666666667,,,0.4094089999999999,40.044,65.09
Envi03032023,4.410333333333333,47.06208333333333,24.12,22.3314,22.3314,0.88753,2.4439999999999995,47.06208333333333
Envi03042023,2.379833333333334,49.85708333333333,24.98625,90.5526,90.5526,0.1588965,22.936,90.5526
Envi03052023,4.312083333333334,58.89458333333334,27.657083333333333,25.0308,25.0308,0.1889579999999999,56.39999999999999,58.89458333333334
Envi03062023,11.713583333333332,51.79750000000001,25.409166666666668,80.0004,80.0004,0.11125,25.004,80.0004
Envi03072023,10.491880952380953,43.16681818181818,22.888636363636365,138.63375,138.63375,0.2775,16.8626,138.63375
Envi03082023,6.998225000000001,65.51833333333333,29.922916666666666,58.17912499999999,58.17912499999999,0.5900000000000001,19.5193,65.51833333333333
Envi03092023,21.29990833333333,63.71791666666667,29.36375,19.485124999999996,19.485124999999996,0.1975,10.1561,63.71791666666667
Envi03102023,21.568366666666662,44.00625,23.15625,18.911374999999992,18.911374999999992,0.5875,9.7951,44.00625
Envi03112023,10.292466666666668,45.35416666666666,23.58666666666667,4.962624999999993,4.962624999999993,0.525,6.1468,45.35416666666666
Envi03122023,9.994966666666668,51.8325,25.61125,2.6977499999999948,2.6977499999999948,0.7212500000000001,30.0231,51.8325
Envi04012023,2.150583333333333,46.83208333333334,24.0625,38.2824,38.2824,0.466669,59.21999999999999,59.21999999999999
Envi04022023,2.9802500000000003,64.755,29.7,,,0.5110455,74.636,74.636
Envi04032023,5.163583333333333,49.17666666666667,24.8125,49.3254,49.3254,0.5897779999999999,2.256,49.3254
Envi04042023,2.499916666666667,49.90625,24.98125,47.6076,47.6076,0.146013,14.287999999999998,49.90625
Envi04052023,6.167916666666667,58.38999999999999,27.53458333333333,36.564600000000006,36.564600000000006,0.1832319999999999,37.412,58.38999999999999
Envi04062023,12.226666666666668,61.41291666666667,28.600416666666664,113.8656,113.8656,0.4575,45.872,113.8656
Envi04072023,10.845458333333331,42.96333333333333,22.824583333333333,112.231125,112.231125,0.285,23.4865,112.231125
Envi04082023,6.375041666666667,77.5275,33.67125,28.435249999999996,28.435249999999996,0.6637500000000001,44.5919,77.5275
Envi04092023,20.02410833333333,105.365,42.48416666666667,17.652624999999993,17.652624999999993,0.27125,9.9707,105.365
Envi04102023,23.49191666666667,43.06041666666667,22.852500000000003,16.36724999999999,16.36724999999999,0.61875,9.3405,43.06041666666667
Envi04112023,13.830158333333337,38.54541666666667,21.418333333333333,7.609999999999993,7.609999999999993,0.5625,6.4536,38.54541666666667
Envi04122023,10.079416666666669,54.653333333333336,26.50333333333333,0.1068749999999946,0.1068749999999946,0.75875,13.3447,54.653333333333336
Envi05012023,1.73575,70.65958333333333,31.5775,40.0002,40.0002,0.3163614999999999,25.192,70.65958333333333
Envi05022023,2.903833333333333,66.11916666666666,30.0925,,,0.68712,93.62399999999998,93.62399999999998
Envi05032023,4.61775,52.16791666666666,25.71375,19.1412,19.1412,0.904708,4.7,52.16791666666666
Envi05042023,2.9475,49.901250000000005,24.96,35.8284,35.8284,0.2004099999999999,29.516,49.901250000000005
Envi05052023,8.558666666666667,60.11625,28.095416666666665,76.5648,76.5648,0.2977519999999999,41.35999999999999,76.5648
Envi05062023,11.604416666666667,77.12708333333333,33.60625,93.7428,93.7428,0.49625,66.74,93.7428
Envi05072023,5.334816666666666,47.7425,24.31,80.30375,80.30375,0.3575,16.5883,80.30375
Envi05082023,7.255737499999999,99.59708333333332,40.62875,64.248375,64.248375,0.415,13.8367,99.59708333333332
Envi05092023,22.9752,63.54,29.307916666666667,31.413874999999997,31.413874999999997,0.4237499999999999,10.2608,63.54
Envi05102023,23.355616666666663,41.98083333333333,22.51333333333333,14.510749999999993,14.510749999999993,0.7162499999999999,9.5233,41.98083333333333
Envi05112023,12.2357625,32.597500000000004,19.489166666666662,7.901749999999993,7.901749999999993,0.39375,3.7718,32.597500000000004
Envi05122023,7.6636375,57.75791666666667,27.43458333333333,,,0.84875,1.0098,57.75791666666667
Envi06012023,1.419166666666667,38.385,21.38125,25.0308,25.0308,0.4337445,44.744,44.744
Envi06022023,3.755333333333334,74.75208333333333,32.806666666666665,,,0.8317015,71.81599999999999,74.75208333333333
Envi06032023,4.224749999999999,57.27333333333333,27.31583333333333,6.135,6.135,1.0636044999999998,3.76,57.27333333333333
Envi06042023,3.8426666666666662,51.634166666666665,25.57958333333333,16.1964,16.1964,0.4795525,43.428,51.634166666666665
Envi06052023,9.672166666666667,59.57749999999999,28.006666666666664,129.3258,129.3258,0.31493,17.859999999999996,129.3258
Envi06062023,11.68,76.98583333333333,33.54125,17.9142,17.9142,0.5175,94.376,94.376
Envi06072023,7.9393,55.25708333333333,26.488333333333333,,,0.8575,35.8802,55.25708333333333
Envi06082023,7.1102375,97.73291666666668,40.07083333333333,29.599249999999994,29.599249999999994,0.42375,30.5994,97.73291666666668
Envi06092023,22.701579166666665,65.34583333333333,29.86583333333333,24.485624999999995,24.485624999999995,0.3324999999999999,9.8165,65.34583333333333
Envi06102023,24.566804166666667,53.4425,26.1175,19.447874999999996,19.447874999999996,0.6287499999999999,9.6484,53.4425
Envi06112023,9.990266666666669,33.315,19.68958333333333,13.528374999999992,13.528374999999992,0.3975,2.4866,33.315
Envi06122023,8.582958333333334,61.38041666666667,28.640416666666667,0.1708749999999937,0.1708749999999937,0.6262500000000001,4.1272,61.38041666666667
Envi07012023,1.5610833333333334,35.14083333333333,20.364166666666662,36.073800000000006,36.073800000000006,0.3192244999999999,33.651999999999994,36.073800000000006
Envi07022023,4.043913043478261,108.95791666666666,43.67124999999999,,,0.5826205,91.556,108.95791666666666
Envi07032023,4.323,77.03791666666666,33.569583333333334,5.6442,5.6442,1.2038915,,77.03791666666666
Envi07042023,4.410333333333333,49.709583333333335,24.95375,13.7424,13.7424,0.7672840000000001,38.916,49.709583333333335
Envi07052023,11.637166666666667,56.242916666666666,27.035416666666663,210.7986,210.7986,0.506751,36.472,210.7986
Envi07062023,10.634420833333332,66.05833333333334,30.008333333333336,43.507125,43.507125,,63.1117,66.05833333333334
Envi07072023,9.982695833333333,109.2,43.71958333333333,,,0.52125,9.6199,109.2
Envi07082023,6.697087499999999,115.10375,45.57208333333333,13.106624999999994,13.106624999999994,0.5175,39.9107,115.10375
Envi07092023,21.63625833333333,78.68374999999999,34.07875,30.915499999999994,30.915499999999994,0.47125,9.8735,78.68374999999999
Envi07102023,22.511216666666662,54.56333333333333,26.42875,19.974749999999997,19.974749999999997,0.55125,9.3219,54.56333333333333
