vlookup,SO2,PM10,PM2.5,8h_Avg_WHO,8h_Avg_NS,C0_8h_Avg,NO2
Manam03012023,3.265416666666667,38.807916666666664,23.034166666666668,12.8,12.8,0.265,20.27
Manam03022023,3.7262500000000003,51.02041666666667,35.108333333333334,14.30625,14.30625,0.61625,7.56
Manam03032023,3.0825,130.894,74.10722222222222,22.17625,22.17625,0.1925,9.35
Manam03042023,3.1045833333333337,73.77541666666666,44.020833333333336,33.64375,33.64375,0.24375000000000002,9.13
Manam03052023,2.512916666666667,58.27041666666667,29.9275,25.886249999999997,25.886249999999997,0.28,9.39
Manam03062023,1.4275,61.73041666666666,22.6975,29.8625,29.8625,0.34875,10.13
Manam03072023,2.1258333333333335,,,15.7075,15.7075,0.42124999999999996,8.69
Manam03082023,2.9591666666666665,,,13.85875,13.85875,0.42874999999999996,30.68
Manam03092023,4.257916666666667,,,19.532500000000002,19.532500000000002,0.22375,7.83
Manam03102023,3.1941666666666664,,,14.705000000000002,14.705000000000002,0.7875,23.31
Manam03112023,2.6966666666666668,,,17.293750000000003,17.293750000000003,0.78625,21.9
Manam03122023,3.17,159.16466666666668,99.47791666666667,15.032499999999999,15.032499999999999,1.16625,8.58
Manam04012023,3.2733333333333334,32.543749999999996,21.245,20.3125,20.3125,0.17375000000000002,15.12
Manam04022023,3.73,47.77708333333334,34.865,16.142500000000002,16.142500000000002,0.7262500000000001,17.39
Manam04032023,3.13125,138.41636363636363,84.00181818181818,10.715,10.715,0.32125000000000004,23.33
Manam04042023,3.1441666666666666,65.63958333333333,35.704166666666666,36.275,36.275,0.27,7.81
Manam04052023,2.52625,62.905833333333334,34.776666666666664,21.68125,21.68125,0.30000000000000004,13.86
Manam04062023,1.4712500000000002,87.19291666666668,38.52291666666667,20.982499999999998,20.982499999999998,0.4125,32.11
Manam04072023,2.1166666666666667,,,14.932500000000001,14.932500000000001,0.44375,14.3
Manam04082023,3.0720833333333335,,,13.787500000000001,13.787500000000001,0.435,16.3
Manam04092023,4.244166666666667,,,18.0825,18.0825,0.21875,8.36
Manam04102023,3.282916666666667,,,14.29,14.29,0.73,21.36
Manam04112023,2.7175,,,17.06375,17.06375,0.8425,12.13
Manam04122023,3.2441666666666666,147.41066666666669,92.13166666666666,9.969999999999999,9.969999999999999,1.1025,17.33
Manam05012023,3.37625,38.96958333333333,24.987916666666667,24.07125,24.07125,0.1775,6.54
Manam05022023,3.8208333333333333,49.772083333333335,27.436666666666667,14.6,14.6,0.575,14.38
Manam05032023,3.16,108.89714285714285,57.61071428571428,14.342500000000001,14.342500000000001,0.20125,15.07
Manam05042023,3.125,69.87583333333333,37.29625,31.04875,31.04875,0.28875,10.36
Manam05052023,2.56125,52.475,32.47,21.7125,21.7125,0.32125000000000004,6.16
Manam05062023,1.5175,144.0981818181818,67.45375,9.725,9.725,0.37750000000000006,40.51
Manam05072023,2.1733333333333333,,,12.125,12.125,0.43,18.98
Manam05082023,3.1075,,,12.9125,12.9125,0.41,9.33
Manam05092023,4.329166666666667,,,20.371250000000003,20.371250000000003,0.28,12.05
Manam05102023,3.3020833333333335,,,10.92,10.92,0.7324999999999999,21.45
Manam05112023,2.9516666666666667,,,22.425,22.425,0.7737499999999999,5.77
Manam05122023,3.35,107.34133333333334,67.08833333333332,10.053749999999997,10.053749999999997,1.17625,11.03
Manam06012023,3.4575,39.915,27.065,25.07375,25.07375,0.24,4.6
Manam06022023,3.9112500000000003,107.8108695652174,49.06166666666667,8.31125,8.31125,0.64375,13.62
Manam06032023,3.3120833333333333,138.60999999999999,71.95214285714286,9.53125,9.53125,0.14500000000000002,24.69
Manam06042023,3.1254166666666667,70.00458333333334,35.117916666666666,22.74875,22.74875,0.3775,25.74
Manam06052023,2.4758333333333336,49.60041666666667,29.014166666666668,20.365000000000002,20.365000000000002,0.3975,4.71
Manam06062023,1.5370833333333334,110.60166666666667,41.8275,10.11625,10.11625,0.32375000000000004,23.69
Manam06072023,2.1620833333333334,,,14.9075,14.9075,0.46125,27.26
Manam06082023,3.047083333333333,,,9.7975,9.7975,0.42375,18.09
Manam06092023,4.401666666666666,,,19.6475,19.6475,0.305,12.67
Manam06102023,3.3249999999999997,,,10.116249999999999,10.116249999999999,0.7075,15.1
Manam06112023,2.907916666666667,,,17.25125,17.25125,0.78,14.17
Manam06122023,3.390416666666667,102.10133333333334,63.81333333333333,11.02625,11.02625,1.1875,8.83
Manam07012023,3.435416666666667,29.491666666666664,22.035833333333333,12.25125,12.25125,0.27875,8.75
Manam07022023,3.89625,92.0025,46.524166666666666,10.14125,10.14125,0.6512500000000001,11.22
Manam07032023,3.2283333333333335,146.21666666666667,75.15555555555555,8.52125,8.52125,0.17,28.14
Manam07042023,3.157083333333333,74.34541666666667,32.9125,23.818749999999998,23.818749999999998,0.3325,19.46
Manam07052023,2.598333333333333,99.09208333333333,42.58958333333333,16.03,16.03,0.35,5.48
Manam07062023,1.49125,87.23291666666667,36.22125,10.82375,10.82375,0.37875000000000003,25.62
Manam07072023,2.200833333333333,,,10.62875,10.62875,0.3875,14.47
Manam07082023,3.2083333333333335,,,8.1975,8.1975,0.40125,27.98
Manam07092023,4.371666666666667,,,18.33,18.33,0.26125,9.68
Manam07102023,3.2283333333333335,,,8.52125,8.52125,0.7425,28.14
Manam07112023,2.8524999999999996,,,12.923750000000002,12.923750000000002,0.87625,15.33
Manam07122023,3.4458333333333333,85.36926315789474,53.35578947368421,13.1825,13.1825,1.25,25.36
Manam08012023,3.3470833333333334,28.3875,22.781666666666666,9.15125,9.15125,0.32,8.25
Manam08022023,3.797916666666667,65.48833333333333,39.3325,10.403749999999999,10.403749999999999,0.545,7.69
Manam08032023,3.1879166666666667,155.725,67.14,11.530000000000001,11.530000000000001,0.1875,27.67
Manam08042023,3.1275,60.21958333333333,25.84375,17.46875,17.46875,0.26625,19.93
Manam08052023,2.6454166666666667,106.33541666666667,38.04333333333333,7.075,7.075,0.19,4.14
Manam08062023,1.54125,62.54750000000001,28.172083333333333,18.8175,18.8175,0.395,29.52
Manam08072023,2.249166666666667,,,11.60875,11.60875,0.38,23.11
Manam08082023,3.21625,,,12.362499999999999,12.362499999999999,0.4425,26.5
Manam08092023,4.414583333333334,,,17.48125,17.48125,0.2625,9.67
Manam08102023,3.1879166666666667,,,11.530000000000001,11.530000000000001,0.58625,27.67
Manam08112023,2.87875,,,16.61625,16.61625,0.9087500000000001,14.12
Manam08122023,3.4304166666666664,94.67809523809525,59.17380952380953,13.864999999999998,13.864999999999998,1.26375,16.35
Manam09012023,3.3425,31.952083333333334,26.342916666666667,12.685,12.685,0.37875000000000003,14.76
Manam09022023,3.81875,39.302083333333336,29.84375,17.49625,17.49625,0.615,1.07
Manam09032023,3.203333333333333,216.4,76.8575,14.228750000000002,14.228750000000002,0.11875000000000001,20.35
Manam09042023,3.2262500000000003,69.97166666666666,29.967083333333335,16.905,16.905,0.30875,27.69
Manam09052023,2.7587499999999996,146.607,75.53833333333334,14.4775,14.4775,0.19,5.18
Manam09062023,1.4666666666666668,108.005,39.45791666666667,28.12375,28.12375,0.38,32.29
Manam09072023,2.2979166666666666,,,14.76375,14.76375,0.29000000000000004,16.6
Manam09082023,3.1591666666666662,,,14.98625,14.98625,0.49000000000000005,21.29
Manam09092023,4.541250000000001,,,16.9575,16.9575,0.2325,23.81
Manam09102023,3.203333333333333,,,14.228750000000002,14.228750000000002,0.11875000000000001,20.35
Manam09112023,2.89125,,,9.97,9.97,0.9375,10.25
Manam09122023,3.3520833333333333,84.30733333333335,52.692083333333336,13.294999999999998,13.294999999999998,1.1724999999999999,7.2
Manam10012023,3.31625,57.700869565217396,49.50333333333333,19.87875,19.87875,0.325,9.99
Manam10022023,2.6241666666666665,23.687916666666666,21.875416666666666,24.36875,24.36875,0.5437500000000001,0.25
Manam10032023,3.2624999999999997,151.09916666666666,50.23458333333334,16.979999999999997,16.979999999999997,0.15375,13.8
Manam10042023,3.1670833333333337,79.8525,37.73875,10.90875,10.90875,0.3625,28.33
Manam10052023,2.8395,157.9,82.05416666666666,18.38125,18.38125,0.25125000000000003,23.79
Manam10062023,1.5391666666666666,93.88791666666667,40.31166666666667,16.79625,16.79625,0.3625,41.89
Manam10072023,2.222916666666667,,,10.56375,10.56375,0.41750000000000004,16.89
Manam10082023,3.2008333333333336,,,10.49125,10.49125,0.455,15.63
Manam10092023,4.597083333333333,,,19.65125,19.65125,0.375,15.27
Manam10102023,3.2624999999999997,,,16.979999999999997,16.979999999999997,0.15375,13.8
Manam10112023,2.8958333333333335,,,11.098749999999999,11.098749999999999,0.85625,15.74
Manam10122023,3.377083333333333,83.36866666666667,52.10541666666666,16.456249999999997,16.456249999999997,1.1925000000000001,9.72
Manam11012023,3.420833333333333,28.73625,25.95625,20.37125,20.37125,0.23500000000000001,4.42
Manam11022023,1.27125,23.535833333333333,20.3075,22.7075,22.7075,0.6125,13.33
Manam11032023,3.344583333333333,198.76222222222222,70.00833333333334,11.04,11.04,0.2025,28.5
Manam11042023,3.0116666666666667,106.64583333333333,51.14875,12.61125,12.61125,0.3975,25.79
Manam11052023,2.8529166666666668,176.93428571428572,86.18208333333332,11.405000000000001,11.405000000000001,0.255,29.89
Manam11062023,1.5291666666666668,82.905,34.83,17.9625,17.9625,0.39875,33.86
Manam11072023,2.2266666666666666,,,7.38875,7.38875,0.41125,11.37
Manam11082023,3.29625,,,17.412499999999998,17.412499999999998,0.44875,30.36
Manam11092023,4.480416666666667,,,18.0225,18.0225,0.32125,16.24
Manam11102023,3.344583333333333,,,11.04,11.04,0.2025,28.5
Manam11112023,2.84625,,,11.826249999999998,11.826249999999998,0.7875,21.93
Manam11122023,3.4608333333333334,114.55490909090909,71.5968181818182,15.164999999999997,15.164999999999997,1.1875,8.13
Manam12012023,3.45875,39.08583333333333,27.69666666666667,10.71125,10.71125,0.35625,18.9
Manam12022023,1.2804166666666668,36.2575,26.559583333333332,13.903749999999999,13.903749999999999,0.7162499999999999,18.54
Manam12032023,3.499166666666667,171.28692307692307,68.17769230769231,7.05,7.05,0.23875,37.83
Manam12042023,3.0933333333333333,181.14249999999998,126.21416666666666,14.446250000000001,14.446250000000001,0.32375,26.23
Manam12052023,2.7975,146.16863636363635,67.42916666666666,15.0625,15.0625,0.3,32.27
Manam12062023,1.4154166666666665,72.27208333333333,31.732916666666668,12.879999999999999,12.879999999999999,0.39999999999999997,42.62
Manam12072023,2.2758333333333334,,,9.536249999999999,9.536249999999999,0.39625000000000005,10.59
Manam12082023,3.31,,,10.29625,10.29625,0.42375,41.75
Manam12092023,4.538749999999999,,,17.458750000000002,17.458750000000002,0.28750000000000003,14.12
Manam12102023,3.499166666666667,,,7.05,7.05,0.23875,37.83
Manam12112023,2.8082608695652174,,,9.02625,9.02625,0.8162499999999999,19.7
Manam12122023,3.5387500000000003,95.49052631578948,59.68157894736842,10.432499999999997,10.432499999999997,1.2575,20.34
Manam13012023,3.3575,31.777083333333334,22.105,17.971249999999998,17.971249999999998,0.22249999999999998,20.44
Manam13022023,1.3345833333333335,46.49375,28.55541666666667,17.46125,17.46125,0.73,21.16
Manam13032023,3.389583333333333,202.5225,87.37625,8.15875,8.15875,0.28375,22.04
Manam13042023,3.029583333333333,181.79333333333332,127.0675,9.91375,9.91375,0.3175,22.33
Manam13052023,2.7899999999999996,116.09875,44.260416666666664,14.475,14.475,0.31375,33.91
Manam13062023,1.4191666666666667,88.36625,40.3225,16.5325,16.5325,0.46125,41.04
Manam13072023,2.3633333333333333,,,17.7675,17.7675,0.46375,13.39
Manam13082023,3.3154166666666662,,,12.475,12.475,0.41875,21.98
Manam13092023,4.7250000000000005,,,15.15625,15.15625,0.27625,21.65
Manam13102023,2.97625,,,8.05125,8.05125,0.28375,22.04
Manam13112023,2.4879166666666666,,,9.57,9.57,0.5375,9.85
Manam13122023,3.514583333333333,120.31542857142858,75.19714285714285,11.788749999999999,11.788749999999999,1.2887499999999998,20.55
Manam14012023,3.356666666666667,39.532916666666665,22.593333333333334,14.843750000000002,14.843750000000002,0.30125,9.65
Manam14022023,1.4008333333333332,42.98,25.94125,13.59,13.59,0.69375,19.06
Manam14032023,3.389583333333333,170.41647058823528,73.87588235294118,12.39875,12.39875,0.29125,9.55
Manam14042023,3.0654166666666662,174.39818181818183,111.03666666666668,15.299999999999999,15.299999999999999,0.41125,24.96
Manam14052023,2.7416666666666667,149.24041666666668,62.60166666666667,15.74625,15.74625,0.33499999999999996,29.07
Manam14062023,1.4175000000000002,66.04666666666667,32.1575,25.191249999999997,25.191249999999997,0.4375,15.83
Manam14072023,2.3691666666666666,,,8.6075,8.6075,0.44625,11.02
Manam14082023,3.4020833333333336,,,18.435000000000002,18.435000000000002,0.46625000000000005,20.78
Manam14092023,4.69125,,,20.59625,20.59625,0.435,16.43
Manam14102023,2.627083333333333,,,13.162500000000001,13.162500000000001,0.78625,12.84
Manam14112023,2.4841666666666664,,,16.216250000000002,16.216250000000002,0.5087499999999999,13.72
Manam14122023,3.5279166666666666,74.51520000000001,46.572,15.09625,15.09625,1.28375,10.15
Manam15012023,3.3074999999999997,50.13833333333333,30.170833333333334,20.348750000000003,20.348750000000003,0.2975,15.54
Manam15022023,1.38,59.751666666666665,29.32166666666667,7.9875,7.9875,0.73875,24.46
Manam15032023,3.5033333333333334,89.14142857142858,40.51047619047619,8.67875,8.67875,0.35000000000000003,33.75
Manam15042023,3.188333333333333,120.30125,65.79583333333333,23.96125,23.96125,0.33,9.58
Manam15052023,2.77125,96.80958333333332,44.29458333333333,27.02625,27.02625,0.3825,14.75
Manam15062023,1.5587499999999999,45.465833333333336,27.688333333333333,22.103749999999998,22.103749999999998,0.42374999999999996,8.81
Manam15072023,2.4066666666666667,,,8.297500000000001,8.297500000000001,0.39875,11.53
Manam15082023,3.4566666666666666,,,12.36375,12.36375,0.49625,27.19
Manam15092023,4.649166666666667,,,18.291249999999998,18.291249999999998,0.33499999999999996,9.81
Manam15102023,2.5733333333333333,,,12.553749999999999,12.553749999999999,0.7612500000000001,11.46
Manam15112023,2.45,,,12.52375,12.52375,0.47625,14.93
Manam15122023,3.494761904761905,75.19542857142858,46.99714285714286,19.666249999999998,19.666249999999998,1.1925,4.49
Manam16012023,3.3645833333333335,56.998333333333335,37.17625,6.55875,6.55875,0.51375,23.31
Manam16022023,1.5604166666666668,58.239583333333336,28.8125,11.280000000000001,11.280000000000001,0.68375,19.36
Manam16032023,3.3662500000000004,64.14041666666667,29.88416666666667,,,0.13,27.79
Manam16042023,3.2854166666666664,73.13916666666667,36.355,35.82,35.82,0.32125,13.05
Manam16052023,2.782083333333333,74.62791666666666,33.831250000000004,27.99625,27.99625,0.40249999999999997,15.12
Manam16062023,2.223333333333333,55.85,45.435,19.15,19.15,0.48625,9.01
Manam16072023,2.4320833333333334,,,7.69125,7.69125,0.38875,16.65
Manam16082023,3.4804166666666667,,,12.712499999999999,12.712499999999999,0.4425,42.14
Manam16092023,,,,,,,
Manam16102023,2.4845833333333336,,,13.153749999999999,13.153749999999999,0.69375,9.52
Manam16112023,2.5516666666666667,,,22.025,22.025,0.37375,5.369999999999999
Manam16122023,3.3958333333333335,120.6087619047619,75.38047619047619,11.649999999999999,11.649999999999999,1.3137500000000002,
Manam17012023,3.325833333333333,42.155,29.73625,11.22375,11.22375,0.51375,18.53
Manam17022023,1.5070833333333333,38.61375,25.59958333333333,10.006250000000001,10.006250000000001,0.9600000000000001,26.66
Manam17032023,3.4066666666666667,81.74041666666666,46.12916666666666,13.78,13.78,0.22625,10.71
Manam17042023,3.3470833333333334,65.83208333333333,30.249583333333334,34.63875,34.63875,0.35750000000000004,8.02
Manam17052023,2.68,79.83916666666666,34.83625,25.091250000000002,25.091250000000002,0.39625,12.18
Manam17062023,1.6958333333333335,,,26.4225,26.4225,0.3925,12.64
Manam17072023,2.4804166666666667,,,14.0175,14.0175,0.4,24.27
Manam17082023,3.435416666666667,,,10.668750000000001,10.668750000000001,0.53625,18.18
Manam17092023,4.6975,,,16.78375,16.78375,0.3425,7.79
Manam17102023,2.5204166666666667,,,9.46875,9.46875,0.66375,15.44
Manam17112023,2.4962500000000003,,,16.85125,16.85125,0.3799999999999999,13.77
Manam17122023,3.2779166666666666,98.32838095238097,61.455238095238094,11.939999999999998,11.939999999999998,1.31375,18.14
Manam18012023,3.314583333333333,32.349583333333335,28.048333333333332,13.782499999999999,13.782499999999999,0.41750000000000004,11.69
Manam18022023,1.4575000000000002,25.610416666666666,21.228333333333335,23.64375,23.64375,0.785,5.26
Manam18032023,3.392916666666667,68.18916666666667,36.24666666666666,23.60125,23.60125,0.17875000000000002,8.67
Manam18042023,3.39625,59.84875,21.490416666666665,36.03625,36.03625,0.325,9.62
Manam18052023,2.8095833333333338,126.87625000000001,55.39333333333334,15.565,15.565,0.38,33.29
Manam18062023,1.57875,,,26.11125,26.11125,0.43,12.03
Manam18072023,2.526666666666667,,,9.81625,9.81625,0.45999999999999996,24.03
Manam18082023,3.4758333333333336,,,9.9925,9.9925,0.47750000000000004,10.58
Manam18092023,3.4136363636363636,,,,,,7.29
Manam18102023,2.493333333333333,,,13.254999999999999,13.254999999999999,0.7425,14.02
Manam18112023,2.3322083333333334,,,16.66375,16.66375,0.4425,11.73
Manam18122023,3.432916666666667,65.40466666666667,40.87791666666667,9.4575,9.4575,1.3087499999999999,31.29
Manam19012023,5.800434782608695,32.69916666666666,26.785833333333333,19.745,19.745,0.37625,3.99
Manam19022023,1.3679166666666667,20.524583333333332,17.41125,21.85875,21.85875,0.7425,4.35
Manam19032023,3.3766666666666665,66.18666666666667,32.812083333333334,15.448749999999999,15.448749999999999,0.22375,17.18
Manam19042023,3.3508333333333336,72.57125,29.080416666666665,23.68375,23.68375,0.38125,40.34
Manam19052023,2.891666666666667,116.31041666666665,48.51708333333334,13.15625,13.15625,0.38,27.29
Manam19062023,1.6587500000000002,,,17.40375,17.40375,0.46375,17.52
Manam19072023,2.5091666666666668,,,19.408749999999998,19.408749999999998,0.46875,10.1
Manam19082023,3.5383333333333336,,,11.9375,11.9375,0.51125,13.24
Manam19092023,2.6979166666666665,,,11.75125,11.75125,0.1525,10.19
Manam19102023,2.51375,,,13.462499999999999,13.462499999999999,0.71375,11.1
Manam19112023,2.4863750000000002,,,17.28675,17.28675,0.77925,21.893
Manam19122023,3.4020833333333336,57.71533333333334,36.07208333333333,17.144999999999996,17.144999999999996,1.37375,4.83
Manam20012023,3.4583333333333335,30.880416666666665,22.65416666666667,10.422500000000001,10.422500000000001,0.4225,14.39
Manam20022023,1.4291666666666665,19.426666666666666,16.881666666666668,24.1925,24.1925,0.76875,4.89
Manam20032023,3.438333333333333,93.475,44.732727272727274,9.85875,9.85875,0.27375,31.56
Manam20042023,3.39,49.55583333333333,19.110416666666666,26.875,26.875,0.45625000000000004,14.78
Manam20052023,2.827916666666667,172.9675,85.54541666666667,13.6325,13.6325,0.395,27.17
Manam20062023,1.7320833333333334,,,13.14875,13.14875,0.46875,10.84
Manam20072023,2.6717391304347826,,,18.7075,18.7075,0.47875,14.73
Manam20082023,3.6604166666666664,,,14.285,14.285,0.5237499999999999,19.87
Manam20092023,2.7883333333333336,,,9.55875,9.55875,0.17625000000000002,14.88
Manam20102023,2.5433333333333334,,,11.162500000000001,11.162500000000001,0.76,17.27
Manam20112023,2.8007916666666666,,,11.920499999999999,11.920499999999999,,9.953
Manam20122023,3.4104166666666664,69.54933333333334,43.468333333333334,15.716249999999999,15.716249999999999,1.4075,17.24
Manam21012023,3.4441666666666664,26.87291666666667,19.950416666666666,19.17625,19.17625,0.40375,12.98
Manam21022023,1.4124999999999999,18.643333333333334,16.22125,28.848750000000003,28.848750000000003,0.76,2.26
Manam21032023,3.4145833333333333,73.02434782608695,40.25869565217391,17.681250000000002,17.681250000000002,0.2175,28.59
Manam21042023,3.3362499999999997,41.85041666666667,15.745416666666666,25.339999999999996,25.339999999999996,0.40375,18.48
Manam21052023,2.8345833333333332,99.34708333333333,44.595416666666665,12.25,12.25,0.39875000000000005,13.23
Manam21062023,1.6979166666666667,,,10.05,10.05,0.31375,40.4
Manam21072023,2.7062500000000003,,,11.973749999999999,11.973749999999999,0.40750000000000003,9.37
Manam21082023,3.6216666666666666,,,11.743750000000002,11.743750000000002,0.50625,22.65
Manam21092023,2.7899999999999996,,,9.77125,9.77125,,23.11
Manam21102023,2.53,,,10.471250000000001,10.471250000000001,0.7925,8.41
Manam21112023,2.8229166666666665,,,10.585,10.585,0.7175,15.34
Manam21122023,3.391666666666667,78.27,48.918749999999996,15.178749999999999,15.178749999999999,1.4324999999999999,25.24
Manam22012023,3.4345833333333338,24.120416666666667,18.842916666666667,21.292499999999997,21.292499999999997,0.42125,11.91
Manam22022023,2.5085714285714285,21.23761904761905,17.895500000000002,,,,1.71
Manam22032023,3.4170833333333337,58.905,31.16333333333333,18.65125,18.65125,0.18874999999999997,7.93
Manam22042023,3.4525,53.599583333333335,16.548333333333332,23.603749999999998,23.603749999999998,0.30125,12.45
Manam22052023,1.729090909090909,97.11541666666666,45.65291666666667,21.502499999999998,21.502499999999998,,26.75
Manam22062023,1.7445833333333332,,,12.163749999999999,12.163749999999999,0.40625,35.9
Manam22072023,2.6091666666666664,,,9.23875,9.23875,0.3775,8.13
Manam22082023,3.765833333333333,,,9.655000000000001,9.655000000000001,0.47500000000000003,12.86
Manam22092023,2.7875,,,12.19125,12.19125,0.25875000000000004,8.57
Manam22102023,2.5574999999999997,,,13.12375,13.12375,0.66875,8.03
Manam22112023,2.910833333333333,,,10.1175,10.1175,1.1524999999999999,15.85
Manam22122023,3.3490909090909096,74.05866666666667,46.28666666666667,16.818749999999998,16.818749999999998,1.445,7.38
Manam23012023,3.4595833333333332,28.639166666666668,20.732499999999998,28.5025,28.5025,0.39625,0.83
Manam23022023,2.7807692307692307,31.12,21.15857142857143,,,,30.35
Manam23032023,3.6458333333333335,56.11208333333334,29.09125,22.849999999999998,22.849999999999998,0.16749999999999998,11.84
Manam23042023,3.3333333333333335,61.49,19.13625,14.6975,14.6975,0.3225,12.48
Manam23052023,1.2258333333333333,111.86625,47.09791666666666,11.03125,11.03125,0.35375,28.71
Manam23062023,1.7725,,,22.04125,22.04125,0.42375,11.01
Manam23072023,2.7145833333333336,,,9.4625,9.4625,0.36624999999999996,8.6
Manam23082023,3.8508333333333336,,,17.09375,17.09375,0.57625,19.04
Manam23092023,2.9745833333333334,,,9.835,9.835,,18.39
Manam23102023,2.6836363636363636,,,11.34375,11.34375,0.7462500000000001,12.95
Manam23112023,2.895,,,10.09875,10.09875,1.07375,13.96
Manam23122023,3.279583333333333,77.44914285714286,48.40571428571428,10.584999999999997,10.584999999999997,1.47875,9.54
Manam24012023,3.5366666666666666,24.964583333333334,19.370833333333334,19.5925,19.5925,0.49875,16.84
Manam24022023,2.9112500000000003,31.66416666666667,21.182083333333335,10.3675,10.3675,0.9362499999999999,35.77
Manam24032023,3.6604166666666664,38.80833333333333,16.012916666666666,26.75,26.75,0.20750000000000002,16.45
Manam24042023,3.6366666666666667,85.47166666666668,28.798333333333332,25.060000000000002,25.060000000000002,0.38375000000000004,26.93
Manam24052023,1.1554166666666668,112.13666666666667,49.081250000000004,12.576250000000002,12.576250000000002,0.3225,26.13
Manam24062023,1.7554166666666668,,,20.90375,20.90375,0.44875,11.04
Manam24072023,2.672083333333333,,,10.306249999999999,10.306249999999999,0.38125,8.29
Manam24082023,3.9095833333333334,,,15.93375,15.93375,0.62125,12.26
Manam24092023,3.09,,,11.870000000000001,11.870000000000001,,8.88
Manam24102023,2.5775,,,10.08375,10.08375,0.765,11.23
Manam24112023,3.0270833333333336,,,13.9125,13.9125,1.085,15.74
Manam24122023,3.3745833333333333,49.87133333333333,31.169583333333335,13.046249999999999,13.046249999999999,1.55375,22.59
Manam25012023,3.6062499999999997,25.127916666666668,19.285,26.8275,26.8275,0.43624999999999997,2.84
Manam25022023,2.8658333333333332,23.443749999999998,17.30375,19.805,19.805,0.9400000000000001,23.29
Manam25032023,3.700833333333333,53.57708333333333,22.596249999999998,26.44125,26.44125,0.25375,13.9
Manam25042023,3.4766666666666666,41.115833333333335,15.448749999999999,15.09125,15.09125,0.42000000000000004,27.3
Manam25052023,1.2483333333333333,129.85999999999999,55.87583333333333,14.635,14.635,0.34,34.59
Manam25062023,1.72,,,13.8025,13.8025,0.42375,8.18
Manam25072023,2.6420833333333333,,,11.521249999999998,11.521249999999998,0.40375,10.21
Manam25082023,4.0075,,,15.495,15.495,0.5225,36.3
Manam25092023,3.1833333333333336,,,16.470000000000002,16.470000000000002,,12.77
Manam25102023,2.6079166666666667,,,10.1425,10.1425,0.77125,12.19
Manam25112023,3.057916666666667,,,13.905,13.905,1.1025,9.96
Manam25122023,3.3554166666666667,65.38933333333334,40.86833333333333,13.827499999999999,13.827499999999999,1.5474999999999999,15.37
Manam26012023,3.5165217391304346,23.63,18.551739130434783,22.783749999999998,22.783749999999998,0.5,1.77
Manam26022023,2.7258333333333336,20.92875,16.330416666666668,12.2025,12.2025,0.93875,22.98
Manam26032023,3.705,52.55375,21.617500000000003,32.08125,32.08125,0.25625,21.35
Manam26042023,3.4020833333333336,49.82666666666666,24.94333333333333,18.263749999999998,18.263749999999998,0.46749999999999997,15.82
Manam26052023,1.28,125.10125,58.59916666666666,18.79625,18.79625,0.35875,40.02
Manam26062023,1.7804166666666665,,,11.15,11.15,0.39625,7.61
Manam26072023,2.6995833333333334,,,10.282499999999999,10.282499999999999,0.38625000000000004,6.93
Manam26082023,3.9775,,,,,,26.63
Manam26092023,3.155416666666667,,,18.595,18.595,0.30000000000000004,12.52
Manam26102023,2.5104166666666665,,,12.1025,12.1025,0.705,12.05
Manam26112023,3.063333333333333,,,9.9225,9.9225,1.075,14.81
Manam26122023,3.2879166666666664,84.226,52.64125000000001,14.383749999999997,14.383749999999997,1.5275,22.47
Manam27012023,3.454166666666667,19.986666666666668,16.791666666666668,23.618750000000002,23.618750000000002,0.49249999999999994,
Manam27022023,2.7845833333333334,26.550416666666667,13.934761904761904,13.26,13.26,1.045,27.46
Manam27032023,3.6012500000000003,104.43947368421053,60.497368421052634,19.20375,19.20375,0.27875,15.56
Manam27042023,2.9372727272727275,82.64416666666666,40.030833333333334,25.2725,25.2725,,10.51
Manam27052023,1.3383333333333332,108.07458333333334,53.61708333333333,24.259999999999998,24.259999999999998,0.35875,15.78
Manam27062023,1.8425,,,9.3825,9.3825,0.36874999999999997,7.41
Manam27072023,2.7495833333333333,,,8.42,8.42,0.3625,7.2
Manam27082023,3.97,,,15.577499999999999,15.577499999999999,0.57875,19.71
Manam27092023,3.2120833333333336,,,11.83,11.83,0.4475,38.82
Manam27102023,2.5541666666666667,,,10.78125,10.78125,0.68375,4.67
Manam27112023,3.1421739130434783,,,11.868749999999999,11.868749999999999,1.145,15.15
Manam27122023,3.452916666666667,105.896,66.185,12.559999999999999,12.559999999999999,1.5025,5.23
Manam28012023,3.405,27.464583333333334,21.989166666666666,15.225000000000001,15.225000000000001,0.54,0.51
Manam28022023,2.966666666666667,39.91416666666667,11.181666666666667,13.02375,13.02375,1.0025,28.3
Manam28032023,3.73625,78.68,49.64368421052632,16.305,16.305,0.2675,11.5
Manam28042023,2.43375,56.98291666666666,27.249166666666667,24.861250000000002,24.861250000000002,0.23500000000000001,36.47
Manam28052023,1.3275,120.72208333333333,54.56166666666667,27.877499999999998,27.877499999999998,0.365,14.9
Manam28062023,1.9479166666666667,,,10.24875,10.24875,0.365,6.92
Manam28072023,2.795833333333333,,,8.602500000000001,8.602500000000001,0.36624999999999996,6.55
Manam28082023,4.108888888888889,,,,,,
Manam28092023,3.1591666666666662,,,9.775,9.775,0.4575,17.42
Manam28102023,2.6266666666666665,,,16.080000000000002,16.080000000000002,0.7325,15.43
